Long,Lat,YR_File,File_Date,Case_Num,Loc_Addr,City,State,Zip,Dec_Date,Decision,Rec_Loc,Fil_Loc,Descript,addrtype,addrlocat
-118.46425011492094,34.11675377324687,2002,2005-01-03,ZA-2002-6511-CU-PA2,2337 N ROSCOMARE    ROAD,Los Angeles,CA,90077,2005-08-18,APPROVED,RECORDS CENTER,PIPER TECH 726191,CO-LOCATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING TWO-STORY COMMERCIAL BUILDING. THE PROPOSED WTF WILL CONSIST OF SIX FOUR-FOOT TALL PANEL ANTENNAS AND FIVE SEVEN-FOOT TALL OUTDOOR RADIO EQUIPMENT CABINETS.,premise,ROOFTOP
-118.46425011492094,34.11675377324687,2002,2007-01-04,ZA-2002-6511-CU-PA3,2337 N ROSCOMARE    ROAD,Los Angeles,CA,90077,2007-03-14,APPROVED,RECORDS CENTER,PIPER TECH 726191,PLAN APPROVAL TO INSTALL FOUR EQUIPMENT CABINETS ON ROOF FOR CINGULAR WIRELESS FACILITY,premise,ROOFTOP
-118.46425011492094,34.11675377324687,2002,2009-03-04,ZA-2002-6511-CU-PA4,2337 N ROSCOMARE    ROAD,Los Angeles,CA,90077,2009-08-24,APPROVED,RECORDS CENTER,PIPER TECH 726191,ADDITIONAL WIRELESS TELECOMMUNICATIONS FACILITIES.,premise,ROOFTOP
-118.46432198014364,34.12003347938091,2001,2002-07-16,ZA-2001-5598-CU,2450 N ROSCOMARE    ROAD,Los Angeles,CA,90077,2002-06-26,WITHDRAWN,RECORDS CENTER,PIPER TECH 714842,"TO PERMIT THE CONSTRUCTION, USE AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITY.",establishment,ROOFTOP
-118.40869829775099,34.25309246320609,2005,2009-09-30,ZA-2005-9505-CU-PA1,10061 N SAN FERNANDO   ROAD,Los Angeles,CA,91331,2010-11-08,APPROVED,RECORDS CENTER,PIPER TECH 764901,"THE INSTALLATION OF A WIRELESS FACILITY WITH 3 ANTENNAS, 3 MICROWAVE DISHES, 1 GPS , AND AN EQUIPMENT CABINET, CO-LOCATING WITH THE T-MOBILE FACILITY.",street_address,ROOFTOP
-118.24217759353373,34.11310950614499,2000,2000-11-03,ZA-2000-2223-CU,2911 N SAN FERNANDO   ROAD,Los Angeles,CA,90065,2000-10-17,APPROVED,RECORDS CENTER,PIPER TECH 647841,REQUEST TO OPERATE A WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.35544616770835,34.20826999950411,2006,2006-07-11,ZA-2006-5995-CU,7531 N SAN FERNANDO   ROAD,Los Angeles,CA,91505,2006-11-07,APPROVED,RECORDS CENTER,PIPER TECH 772884,ROOF-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY,street_address,ROOFTOP
-118.39636442890003,34.241411955892374,2006,2006-03-30,ZA-2006-2362-CU,9475 N SAN FERNANDO   ROAD,Los Angeles,CA,91352,2006-10-03,APPROVED,RECORDS CENTER,PIPER TECH 765667,"WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 53-FOOT HEIGH MONOPALM, 12 ANTENNAS AND 4 GROUND-MOUNTED EQUIPMENT CABINETS",premise,ROOFTOP
-118.45526696207978,34.09664141123001,2002,2003-02-04,ZA-2002-3572-CU,1291 N STRADELLA    ROAD,Los Angeles,CA,90077,2003-01-15,DENIED,RECORDS CENTER,PIPER TECH 725593,TO PERMIT THE INSTALLATION OF A 30-FOOT LIGHT POLE WITH TWO PANELS ATOP AND TWO EQUIPMENT CABINETS ASSOCIATED WITH THE UPGRADE OF AN EXISTING WIRELESS TELECOMMUNICATIONS NETWORK.,premise,ROOFTOP
-118.23123611337321,34.1246218797043,2002,2003-04-07,ZA-2002-1784-CU-PA1,4062 N VERDUGO    ROAD,Los Angeles,CA,90065,2004-03-07,APPROVED,RECORDS CENTER,Piper Tech 722532,TO ADD/CHANGE LOCATION OF NEW ATTENNA SECTOR TO THE PREVIOUSLY APPROVED ATT WIRELESS. NO OTHER CHANGES.,premise,ROOFTOP
-118.23123611337321,34.1246218797043,2002,2006-01-03,ZA-2002-1784-CU-PA2,4062 N VERDUGO    ROAD,Los Angeles,CA,90065,2006-02-02,WITHDRAWN,RECORDS CENTER,Piper Tech 722532,"ADDITION OF SIX ANTENNAS TO, AND REPLACEMENT OF EXISTING EQUIPMENT CABINETS OF, THE EXISTING WIRELESS TELECOMMUNICATIONS FACILITY AUTHORIZED UNDER CASE NO. ZA-2002-1784-CU.",premise,ROOFTOP
-118.23123611337321,34.1246218797043,2002,2006-10-03,ZA-2002-1784-CU-PA3,4062 N VERDUGO    ROAD,Los Angeles,CA,90065,2007-02-12,APPROVED,RECORDS CENTER,Piper Tech 722532,"PLAN APPROVAL FOR THE CO-LOCATION OF 12 WIRELESS ANTENNAS WITH HEIGHT OF 32'4"" ON THE ROOFTOP OF AN OFFICE BUILDING WITH EXISTING WIRELESS ANTENNAS",premise,ROOFTOP
-118.23193679929481,34.124681371104074,2005,2005-09-29,ZA-2005-6939-CU,4067 N VERDUGO    ROAD,Los Angeles,CA,90065,2006-05-10,DENIED,RECORDS CENTER,PIPER TECH 764435,62' TALL WIRELESS MONOPALM.,street_address,ROOFTOP
-118.2225404214229,34.06916514082365,2003,2003-04-07,ZA-2003-184-CU,1739 N ALBION    ST,Los Angeles,CA,90031,2003-07-25,APPROVED,RECORDS CENTER,PIPER TECH 728936,TO ALLOW THE CONSTRUCTION OF A WIRELESS FACILITY WITH A MONOPOLE AND VARIATION FROM THE WTF SCREENING AND SETBACK REQUIREMENTS.  ALSO TO ALLOW 0 FEET OF THE FRONT YARD SETBACK IN LIEU OF THE REQUIRED 15 FEET IN THE MR1-1 ZONE.,street_address,ROOFTOP
-118.26289274398553,34.078250483186245,2005,2005-03-30,ZA-2005-1912-CU,1202 N ALVARADO    ST,Los Angeles,CA,90026,2005-09-14,APPROVED,RECORDS CENTER,PIPER TECH 763794,"WIRELESS CELLULAR , ROOF-TOP",street_address,ROOFTOP
-118.23193679929481,34.073726536064115,2004,2004-11-30,ZA-2004-7315-CU,551 N AMADOR    ST,Los Angeles,CA,90012,2005-03-17,DENIED,RECORDS CENTER,PIPER TECH 755070,"A CONDITIONAL USE TO PERMIT THE CONSTRUCTION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATION FACILITY CONSISTING OF 12 ANTENNAS ON A 40-FOOT HIGH MONO PINE WHICH EXCEEDS THE 30 FEET ALLOWED UNDER THE HEIGHT DISTRICT  1-XL, ALL IN THE PF-1X",street_address,ROOFTOP
-118.22333093887296,34.08270722769208,2006,2006-05-04,ZA-2006-3830-CU,2222 N FIGUEROA    ST,Los Angeles,CA,90065,2006-09-01,APPROVED,RECORDS CENTER,PIPER TECH 765688,ROOF MOUNTED WIRELESS ANTENNA.,premise,ROOFTOP
-118.20640667892015,34.09790601270061,2006,2006-10-24,ZA-2006-9153-CU,4571 N FIGUEROA    ST,Los Angeles,CA,90065,2007-05-14,APPROVED,RECORDS CENTER,PIPER TECH 772963,"PROPOSED CONSTRUCTION OF 12 WIRELESS ANTENNAS, 8 FEET IN HEIGHT AND FULLY SCREENED, ON THE ROOFTOP OF AN EXISTING APARTMENT BUILDING IN THE RD1.5-1-HPOZ ZONE.  OVERALL HEIGHT OF ANTENNAS WILL BE 43' .",premise,ROOFTOP
-118.20153781008015,34.10497999357758,2005,2005-08-04,ZA-2005-5258-CU,5008 N FIGUEROA    ST,Los Angeles,CA,90042,2006-03-08,DENIED,RECORDS CENTER,PIPER TECH 764401,WIRELESS MONOPALM.,premise,ROOFTOP
-118.20139407963477,34.10576843431038,2004,2004-10-22,ZA-2004-6581-CU,5031 N FIGUEROA    ST,Los Angeles,CA,90042,2005-02-14,APPROVED,RECORDS CENTER,PIPER TECH 755039,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF A TWO-STORY COMMERCIAL BUILDING IN THE [Q]C4-2D-HPOZ.  3 SECTORS WITH 3 ANTENNAS PER SECTOR TO BE MOUNTED BEHIND RF TRANSPARENT SCREENING NOT TO EXCEED 10' ABOVE ROOFLINE.  RELATED EQU,premise,ROOFTOP
-118.19139583052247,34.11028323171902,2007,2007-08-16,ZA-2007-4005-CU,5809 N FIGUEROA    ST,Los Angeles,CA,90042,2007-12-24,APPROVED,RECORDS CENTER,PIPER TECH 788435,INSTALLATION AND USE OF ROOF TOP WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,RANGE_INTERPOLATED
-118.18396676312278,34.11589106297655,2007,2008-01-17,ZA-2007-1833-CU-PA1,6321 N FIGUEROA    ST,Los Angeles,CA,90042, , ,"HOLD, PUBLIC COUNTER","FIG PLAZA, 4TH FLOOR",ADDITION OF 6 PANEL ANTENNAS AND 4 EQUIPMENT CABINETS TO AN EXISTING WIRELESS TELECOMMUNICATIONS FACILITY LOCATED ON THE ROOF OF A COMMERCIAL BUILDING,street_address,RANGE_INTERPOLATED
-118.18389489790007,34.12126798434008,2002,2002-10-24,ZA-2002-2397-CU,6524 N FIGUEROA    ST,Los Angeles,CA,90042,2002-10-07,APPROVED,RECORDS CENTER,PIPER TECH 722554,REQUEST FOR THE INSTALLATION OF A BUILDING MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.18389489790007,34.12126798434008,2002,2004-05-28,ZA-2002-2397-CU-PA1,6524 N FIGUEROA    ST,Los Angeles,CA,90042,2004-08-25,APPROVED,RECORDS CENTER,PIPER TECH 722554,PLAN APPROVAL TO CO-LOCATE WIRELESS TELECOMMUNICATION FACILITY ON EXISTING CHURCH BUILDING.,street_address,ROOFTOP
-118.2546012939131,34.10685438781874,2002,2003-01-03,ZA-2002-4581-CU,2755 N FRUITDALE    ST,Los Angeles,CA,90039,2002-12-11,APPROVED,RECORDS CENTER,PIPER TECH 725621,INSTALLATION OF A FREESTANDING MONOPALM (WIRELESS TELECOMMUNICATIONS FACILITY) AND 12.24 F DETERMINATION OF HEIGHT.,premise,ROOFTOP
-118.3226307103795,34.096715800074925,2003,2003-08-15,ZA-2003-5682-CU,1429 N GOWER    ST,Los Angeles,CA,90028,2004-01-14,APPROVED,RECORDS CENTER,PIPER TECH 730846,"CONDITIONAL USE PERMIT FOR THE INSTALLATION, USE, AN MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY LOCATED ON THE SUBJECT PROPERTY.",premise,ROOFTOP
-118.20948790034466,34.07434412861284,2007,2010-08-10,ZA-2007-2749-CU-PA1,2417 N HANCOCK    ST,Los Angeles,CA,90031,2011-03-21,TERMINATED,RECORDS CENTER,PIPER TECH 787355,"THE INSTALLATION OF A 2ND WIRELESS FACILITY TO BE LOCATED ON THE ROOFTOP.  INCLUDES 1 NEW CABINET, 1 GPS, 2 PANEL/DAP ANTENNAS AND 2 BACKHAUL ANTENNAS IN 3 SECTORS, ALL TO BE INSTALLED WITHIN A NEW SCREENED ENCLOSURE 13' BACK FROM THE FRONT OF THE BUILDI",premise,ROOFTOP
-118.20931722044062,34.07452270875154,2007,2007-06-07,ZA-2007-2749-CU,2421 N HANCOCK    ST,Los Angeles,CA,90031,2007-11-08,APPROVED,RECORDS CENTER,PIPER TECH 787355,"12 NEW WIRELESS PANEL ANTENNAS BEHIND SCREENING, WITH A MAXIMUM HEIGHT OF 33 FEET 9 INCHES, ON THE ROOFTOP OF AN EXISTING APARTMENT BUILDING. EQUIPMENT CABINETS TO BE INSTALLED IN THE BASEMENT.",street_address,ROOFTOP
-118.2387909449126,34.06305561173754,2004,2004-12-10,ZA-2004-2910-CU-PA1,818 N HILL    ST,Los Angeles,CA,90012,2005-03-04,APPROVED,RECORDS CENTER,PIPER TECH 743375,"TO ALLOW THE INSTALLATION, OPERATION AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOFTOP OF A 3-STORY HOTEL IN THE C2-2 ZONE. RECEIPT #245959.",street_address,ROOFTOP
-118.2387909449126,34.06305561173754,2004,2006-09-28,ZA-2004-2910-CU-PA2,818 N HILL    ST,Los Angeles,CA,90012,2006-11-14,TERMINATED,RECORDS CENTER,PIPER TECH 743375,PLAN APPROVAL FOR CO-LOCATION OF WIRELESS TELECOMMUNICATIONS FACILITY WITH OMNI ANTENNA AND EQUIPMENT TO EXISTING ROOFTOP FACILITY IN C2-2 ZONE.,street_address,ROOFTOP
-118.2387909449126,34.06305561173754,2006,2006-11-20,ZA-2006-9682-CU,818 N HILL    ST,Los Angeles,CA,90012,2007-03-30,APPROVED,RECORDS CENTER,PIPER TECH 773072,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOFTOP OF A 34-FOOT HIGH COMMERCIAL BUILDING,street_address,ROOFTOP
-118.20786194968039,34.04722534323969,2000,2001-04-10,ZA-2000-4324-CU,305 N SOTO    ST,Los Angeles,CA,90033,2001-03-21,WITHDRAWN,RECORDS CENTER,PIPER TECH 648892,"TO PERMIT THE CONSTRUCTION, OPERATION, AND MAINTENANCE OF A 24-HOUR UNMANNED WIRELESS TELECOMMUNICATION FACILITY CONSISTING OF FOUR 48"" PANEL ANTENNAS HOUSED IN A FIBERGLASS SCREEN ENCLOSURE LOCATED ON THE ROOFTOP OF EXISTING BUILDING.",premise,ROOFTOP
-118.23662600507791,34.0619839802298,1999,2000-06-19,ZA-1999-2663-CU,808 N SPRING    ST,Los Angeles,CA, ,2000-05-22,APPROVED,07/14/2005 -  RECORDS CENTER,PIPER TECH 652944,"TO CONSTRUCT, OPERATE AND MAINTAIN AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF THREE SECTORS OF ANTENNAS UPON THE ROOF AND A RADIO EQUIPMENT ROOM LOCATED INSIDE THE EXISTING BUILDING.",premise,ROOFTOP
-118.19854642018407,34.10642298329927,2001,2002-04-10,ZA-2001-3672-CU,5224 N FIGUEROA    ST,Los Angeles,CA, ,2002-03-19,TERMINATED,RECORDS CENTER,PIPER TECH 714769,HIGHLAND PARK HISTORICAL ZONE CELLULAR ANTENNA MONOPOLE WIRELESS TELECOMMUNICATIONS FACILITY IN THE C2-1 ZONE.,premise,ROOFTOP
-118.18825172702803,34.13712902563144,2003,2003-11-10,ZA-2003-8105-CU,7331 N FIGUEROA    ST,Los Angeles,CA, ,2004-03-31,APPROVED,RECORDS CENTER,PIPER TECH 730894,INSTALL A CINGULAR WIRELESS ANTENNA FACILITY.,premise,ROOFTOP
-118.1950250242703,34.110052663060344,2001,2002-05-14,ZA-2001-5451-CU,3721 N MARMION    WAY,Los Angeles,CA,90065,2002-04-25,APPROVED,RECORDS CENTER,Piper Tech 822436---NEW BOX  #,ADDITION TO AN EXISTING WIRELESS TELECOMMUNICATION FACILITIES (CO-LOCATION),street_address,RANGE_INTERPOLATED
-118.1950250242703,34.110052663060344,2001,2013-12-27,ZA-2001-5451-CU-PA1,3721 N MARMION    WAY,Los Angeles,CA,90065,2014-10-31,APPROVED,RECORDS CENTER,Piper Tech 822436,"REMOVE AN EXISTING 22-FOOT CHUCH SIGN AND REPLACE WITH A 45-FOOT UNMANNED WIRELESS ANTENNA ON A NEW FAUX BELL-TOWER WITH 12-ANTENNAS, 24-REMOTE RADIO UNITS, SURGE SUPPRESORS, 2-GPS ANTENNAS AND GROUND MOUNTED OUTDOOR CABINETS/ EQUIPMENT ON AN AREA OF APP",street_address,RANGE_INTERPOLATED
-118.20001067409723,34.121297731225155,2006,2006-11-30,ZA-2006-10052-CU-ZAA-ZAD,1500 N AVENUE 53,Los Angeles,CA,90042,2007-03-30,APPROVED,RECORDS CENTER,PIPER TECH 773082,INSTALLATION OF  A WIRELESS ANTENNAS WITHIN THE CHURCH STEEPLE WITH RADIO EQUIPMENT AT GROUND LEVEL.,premise,ROOFTOP
-118.20381953090184,34.10817090180422,2005,2005-09-23,ZA-2005-6755-CU,407 N AVENUE 50,Los Angeles,CA,90042,2006-02-23,APPROVED,RECORDS CENTER,PIPER TECH 764432,ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.53890909818412,34.15220652410928,2004,2004-11-29,ZA-2004-7287-CU,4475 N AZALIA  DR,Los Angeles,CA,91356,2005-04-18,APPROVED,RECORDS CENTER,PIPER TECH 755068,CU- INSTALLATION OF A WIRELESS TELECOM FACILITY ON LADWP TRANSMISSION TOWER.,street_address,RANGE_INTERPOLATED
-118.50215003675795,34.2916867487311,2003,2003-12-03,ZA-2003-8454-CU,12121 N BALBOA  BLVD,Los Angeles,CA,91344,2004-07-02,APPROVED,RECORDS CENTER,PIPER TECH 730900,"CONDITIONAL USE FOR A WIRELESS, UNMANNED ANTENNA MONOPOLE (CELLULAR, AT 77 FEET IN HEIGHT   IN AN R ZONE.",street_address,ROOFTOP
-118.50215003675795,34.2916867487311,2003,2009-07-23,ZA-2003-8454-CU-PA2,12121 N BALBOA  BLVD,Los Angeles,CA,91344,2010-08-06,WITHDRAWN,RECORDS CENTER,PIPER TECH 730900,"TO PERMIT THE CO-LOCATION OF AN UNMANNED WTF ON AN EXISTING MONOPINE: USE, AND MAINTENANCE OF AN ADDITION TO AN EXISTING WIRELESS TELECOMMUNICATIONS FACILITY (CLEAR WIRE) CONSISTING OF THREE PANELS ( 3 SECTORS OF 3 ANTENNAE), 1 CABINET WITHIN AN EXISTING",street_address,ROOFTOP
-118.50080256383178,34.305126375301434,2003,2003-08-28,ZA-2003-6001-CU,12960 N BALBOA  BLVD,Los Angeles,CA,91344,2004-12-01,APPROVED,RECORDS CENTER,PIPER TECH 730853 - BOX IS MISSING,CO-LOCATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON AN EXISTING MONOPINE RESULTING IN AN INCREASE IN THE HEIGHT OF THE MONOPINE BY TEN FEET IN THE A1-1 ZONE. EXISTING MONOPINE AUTHORIZED UNDER ZA-1999-2632-CUZ.,premise,ROOFTOP
-118.50235664927328,34.25752513660797,2006,2006-09-18,ZA-2006-8147-CU,13000 N BALBOA  BLVD,Los Angeles,CA,91344,2006-11-15,TERMINATED,RECORDS CENTER,PIPER TECH 772938,WIRELESS TELECOMMUNICATION FACILITIES,street_address,RANGE_INTERPOLATED
-118.50168291281022,34.186269675597984,2000,2001-02-14,ZA-2000-4217-CU,6345 N BALBOA  BLVD,Los Angeles,CA,91316,2001-01-26,APPROVED,RECORDS CENTER,PIPER TECH 648889,REQUEST FOR AN UNMANNED WIRELESS COMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.50155714867046,34.219665410605984,2006,2006-08-08,ZA-2006-6949-CU,8200 N BALBOA  BLVD,Los Angeles,CA,91406,2007-01-05,APPROVED,RECORDS CENTER,PIPER TECH 772907,WIRELESS CELLULAR ANTENNA MONOPINE.,street_address,ROOFTOP
-118.50155714867046,34.219665410605984,2006,2010-07-01,ZA-2006-6949-CU-PA2,8200 N BALBOA  BLVD,Los Angeles,CA,91406,2011-04-07,TERMINATED,RECORDS CENTER,PIPER TECH 772907,CO-LOCATE WIRELESS (CLEARCHANNEL),street_address,ROOFTOP
-118.5017907106443,34.24182039258919,2001,2009-06-17,ZA-2001-2879-CU-PA1,9440 N BALBOA  BLVD,Los Angeles,CA,91325,2009-09-10,APPROVED,RECORDS CENTER,PIPER TECH 714738,"PLAN APPROVAL TO THE ZONING ADMINISTRATOR TO PERMIT THE CONTINUED USE AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITY (SPRINT) TO SUBSTITUTE AN ANTENNAE ARRAY (MODIFYING 3 SECTORS OF 3 ANTENNAE) AND ADDING THREE PARABOLIC ANTENNAE (26"" DIA.) WI",street_address,ROOFTOP
-118.50304835204209,34.24620167976868,2005,2005-12-09,ZA-2005-8978-CU,9659 N BALBOA  BLVD,Los Angeles,CA,91325,2006-07-11,APPROVED,RECORDS CENTER,PIPER TECH 764886,WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.502769874304,34.24937240128294,2003,2003-10-15,ZA-2003-7300-CU,9801 N BALBOA  BLVD,Los Angeles,CA,91325,2004-08-20,DENIED,RECORDS CENTER,PIPER TECH 730881,CONSTRUCT A 60 FOOT TALL WIRELESS TELECOM FACILITY DISGUISED AS A MONMOPIONE WITH SUPPORTING EQUIPMENT SHELTER LOCATED ON THE GROUND.,premise,ROOFTOP
-118.5021590199108,34.250998556368295,2004,2004-05-28,ZA-2004-3430-CU,9920 N BALBOA  BLVD,Los Angeles,CA,91325,2004-09-10,APPROVED,RECORDS CENTER,PIPER TECH 743396,WIRELESS TELECOMMUNICATIONS FACILITY ON 45' TALL FLAGPOLE,premise,ROOFTOP
-118.5021590199108,34.250998556368295,2007,2007-04-12,ZA-2007-1746-CU,9920 N BALBOA  BLVD,Los Angeles,CA,91325,2007-11-28,APPROVED,RECORDS CENTER,PIPER TECH 784292,WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.34534012076206,34.13121773366892,2001,2002-06-03,ZA-2001-1254-CU,3301 N BARHAM  BLVD,Los Angeles,CA,90068,2001-08-15,APPROVED,RECORDS CENTER,PIPER TECH 711879,REQUEST TO INSTALL AND MAINTAIN AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.32206477175053,34.10727835218606,2001,2001-03-07,ENV-2001-1130-CE-CU,1975 N BEACHWOOD  DR,Los Angeles,CA,90068, , , , ,REQUEST TO INSTALL AND MAINTAIN AND UNMANNED WIRELESS TELECOMMUNICATION FACILITY ON THE ROOF OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.32206477175053,34.10727835218606,2001,2001-09-25,ZA-2001-1129-CU,1975 N BEACHWOOD  DR,Los Angeles,CA,90068,2001-09-06,APPROVED,RECORDS CENTER,PIPER TECH 711875,REQUEST TO INSTALL AND MAINTAIN AND UNMANNED WIRELESS TELECOMMUNICATION FACILITY ON THE ROOF OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.43568368888594,34.08133823597328,2002,2003-03-19,ZA-2002-3666-CU,100 N BEL AIR ROAD,Los Angeles,CA,90077,2002-12-20,DENIED,RECORDS CENTER,PIPER TECH 725596,TO PERMIT A WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.32156171519144,34.119959111036664,2004,2004-09-01,ZA-2004-5530-CU,2701 N BELDEN  DR,Los Angeles,CA,90068,2005-01-12,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 744367,CU- INSTALL WIRELESS TELECOM FACILITY ON ROOFTOP OF EXISTING COMMERCIAL MARKET.,premise,ROOFTOP
-118.27346591487964,34.07562394462082,2004,2007-03-09,ZA-2004-4065-CU-PA1,528 N BENTON  WAY,Los Angeles,CA,90026,2007-05-24,APPROVED,RECORDS CENTER,PIPER TECH 743425,PLAN APPROVAL PURSUANT TO SECTION 12.24 M OF THE LOS ANGELES MUNICIPAL CODE TO ALLOW THE COLLOCATION OF A PROPOSED WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.4405615408787,34.09414190803771,2001,2002-07-02,ZA-2001-5594-CU,1025 N BEVERLY GLEN BLVD,Los Angeles,CA,90077,2002-06-13,WITHDRAWAL,RECORDS CENTER,PIPER TECH 714842,"TO PERMIT THE CONSTRUCTION, USE AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITY.",premise,ROOFTOP
-118.44615804509877,34.105634548666096,2002,2002-04-25,ZA-2002-452-CU,1939 N BEVERLY GLEN BLVD,Los Angeles,CA,90077,2002-04-04,WITHDRAWN,RECORDS CENTER,PIPER TECH 722487,"TO PERMIT THE CONSTRUCTION, USE AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITY.",street_address,ROOFTOP
-118.46990051805805,34.29115980626075,2003,2004-08-26,ZA-2003-8116-CU-PA1,12000 N BLUCHER  AVE,Los Angeles,CA,91344,2004-10-21,APPROVED,RECORDS CENTER,PIPER TECH 730895,COLOCATION ON APPROVED WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.46990051805805,34.29115980626075,2003,2007-09-14,ZA-2003-8116-CU-PA2,12000 N BLUCHER  AVE,Los Angeles,CA,91344,2007-12-21,APPROVED,RECORDS CENTER,PIPER TECH 730895,"CO-LOCATING A NEW WIRELESS TELCOMMUNICATIONS FACILITY, 12 PANEL ANTENNAS ARRANGED IN 4 SECTORS OF 3 ANTENNAS TO BE MOUNTED AT 34' OF AN EXISTING 60' MONOPINE WITH 6 EQUIPMENT CABINETS TO BE LOCATED WITHIN THE LEASE AREA AT THE BASE OF THE TOWER.",premise,ROOFTOP
-118.42274794879464,34.27275927819563,2002,2002-09-23,ZA-2002-2391-CU,11155 N BRADLEY  AVE,Los Angeles,CA,91331,2002-08-30,APPROVED,RECORDS CENTER,Piper Tech 722553,REQUEST FOR THE INSTALLATION OF A WIRELESS TELECOMMUNCATIONS FACILITY (WTF).,premise,ROOFTOP
-118.45875242538213,34.303286067595266,2004,2007-01-30,ZA-2004-436-CU-PA1,12881 N BRADLEY  AVE,Los Angeles,CA,91342,2007-07-27,APPROVED,RECORDS CENTER,PIPER TECH 740120,WIRELESS CO LOCATED ON EXISTING POLE,premise,ROOFTOP
-118.37996119181201,34.23349531867023,2007,2007-05-04,ZA-2007-2145-CU,9047 N BRADLEY  AVE,Los Angeles,CA,91352,2007-11-08,TERMINATED,RECORDS CENTER,PIPER TECH 784311,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 60-FOOT MONOPOLE AND THREE (3) SECTORS OF TWO (2) ANTENNAS PER SECTOR FOR A TOTAL OF 6 ANTENNA AND EQUIPMENT CABINETS,street_address,RANGE_INTERPOLATED
-118.21862376678412,34.0729526788039,2005,2005-06-20,ZA-2005-4032-CU,2108 N BROADWAY,Los Angeles,CA,90031,2005-10-20,APPROVED,RECORDS CENTER,PIPER TECH 764307,CONDITIONAL USE FOR WIRELESS TELECOMMUNICATIONS FACLITIES PANEL ANTENNAS.,premise,ROOFTOP
-118.21415015666923,34.07398696720593,2006,2006-02-28,ZA-2006-1444-CU,2701 N BROADWAY  ST,Los Angeles,CA,90031,2006-07-27,APPROVED,RECORDS CENTER,PIPER TECH 765648,INSTALLATIION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITYON THE ROOF OF AN EXISTING COMMERCIAL BUILDING.,premise,ROOFTOP
-118.21415015666923,34.07398696720593,2006,2008-01-10,ZA-2006-1444-CU-PA2,2701 N BROADWAY  ST,Los Angeles,CA,90031,2008-11-06,TERMINATED,RECORDS CENTER,PIPER TECH 765648,CO-LOCATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOFTOP OF AN EXISTING 2-STORY BUILDING IN C4 ZONE,premise,ROOFTOP
-118.23958146236265,34.061314203656075,2002,2002-08-14,ZA-2002-837-CU,727 N BROADWAY,Los Angeles,CA,90012,2002-07-26,APPROVED,RECORDS CENTER,PIPER TECH 722498,"CINGULAR WIRELESS PROPOSES THE LOCATION OF AN UNMANNED WIRELESS TELELCOMMUNICATIONS FACILITY CONSISTING OF THREE SETS OF ANTENNAS, FOUR ANTENNAS ON TWO SECTORS, AND TWO ANTENNAS ON ONE SECTOR, FOR A TOTAL OF TEN (10) ANTENNAS LOCATED ATOP THE ROOF AND MO",street_address,ROOFTOP
-118.51873293690282,34.18279932674564,2007,2007-01-18,ZA-2007-245-CU,11355 N WHITE OAK,Los Angeles,CA,91344,2007-04-27,WITHDRAWN,RECORDS CENTER,PIPER TECH 784236,WIRELESS CELLULAR MONOPINE.,street_address,RANGE_INTERPOLATED
